uid	streams-0-level	tag
10085141	2	good
10085153	2	good
10085174	5	bad
10085182	2	bad
10085196	2	good
10085204	2	good
10085213	2	bad
10085243	2	good
10085251	2	good
10085257	2	bad
10085259	2	bad
10085271	2	good
10085285	1	good
10085313	2	bad
10085319	2	good
10085326	5	bad
10085342	2	bad
10085438	2	good
10085460	2	good
10085490	2	good
10085498	2	bad
10085499	2	bad
10085530	2	bad
10085552	2	good
10085571	2	good
10085605	2	good
10085632	2	bad
10085633	2	good
10085644	2	bad
10085652	2	bad
10085667	2	good
10085681	5	good
10085688	2	bad
10085694	2	good
10085701	2	good
10085706	2	good
10085707	5	good
10085730	2	good
10085732	5	good
10085753	2	good
10085762	2	good
10085764	2	bad
10085779	2	good
10085795	5	good
10085801	2	good
10085804	2	good
10085824	5	bad
10085828	2	good
10085852	2	bad
10085859	2	good
10085862	2	good
10085870	2	bad
10085902	2	good
10085903	2	good
10085938	5	bad
10085949	2	good
10085974	5	good
10086003	2	good
10086051	2	bad
10086061	5	bad
10086072	5	bad
10086085	5	bad
10086094	2	good
10086106	2	good
10086113	2	good
10086128	2	good
10086158	2	good
10086172	2	bad
10086190	2	good
10086241	5	bad
10086242	2	good
10086249	2	bad
10086277	2	bad
10086291	2	bad
10086304	2	good
10086312	2	bad
10086317	2	good
10086342	2	good
10086343	5	good
10086348	2	bad
10086389	5	good
10086414	2	good
10086417	2	bad
10086430	2	bad
10086434	2	good
10086435	2	good
10086461	2	good
10086476	2	good
10086490	2	good
10086502	2	bad
10086503	2	good
10086520	2	good
10086528	2	bad
10086561	5	good
10086569	2	bad
10086582	5	good
10086619	2	good
10086649	2	good
10086652	2	good
10086659	5	good
10086674	2	good
10086721	2	good
10086725	2	good
10086775	5	good
10086800	2	good
10086802	2	good
10086817	2	good
10086831	3	bad
10086838	2	bad
10086841	2	good
10086851	2	good
10086864	2	good
10086881	2	bad
10086891	2	good
10086918	5	good
10086930	2	good
10086939	2	good
10086947	2	good
10086985	2	good
10087003	2	bad
10087005	2	good
10087007	2	good
10087020	2	good
10087024	2	good
10087075	2	good
10087094	2	good
10087100	6	good
10087117	2	bad
10087120	2	good
10087137	2	good
10087143	2	good
10087156	2	bad
10087166	2	bad
10087195	2	good
10087217	2	bad
10087221	2	good
10087240	2	bad
10087244	5	good
10087247	5	bad
10087253	2	good
10087258	2	bad
10087259	5	bad
10087262	2	bad
10087271	2	good
10087287	2	bad
10087302	2	good
10087308	5	bad
10087323	5	bad
10087390	2	good
10087405	5	bad
10087408	2	bad
10087416	2	good
10087419	5	good
10087421	2	bad
10087464	5	bad
10087504	2	good
10087546	2	bad
10087551	2	good
10087562	5	good
10087580	5	good
10087636	5	bad
10087650	2	good
10087655	2	bad
10087677	2	bad
10087685	2	good
10087687	5	good
10087693	2	good
10087698	2	good
10087713	2	good
10087736	5	good
10087738	2	bad
10087746	2	good
10087762	2	good
10087764	2	bad
10087769	2	bad
10087779	2	good
10087809	5	bad
10087819	5	good
10087839	2	good
10087872	2	good
10087879	2	bad
10087891	2	good
10087895	2	good
10087920	5	bad
10087929	2	good
10087935	2	bad
10087942	2	good
10087965	2	good
10087967	2	good
10087988	2	good
10087993	2	good
10088004	3	bad
10088008	2	bad
10088034	2	good
10088052	2	good
10088062	5	bad
10088147	2	good
10088155	2	good
10088157	5	bad
10088185	5	bad
10088203	2	good
10088210	2	bad
10088211	2	good
10088224	2	good
10088241	2	good
10088268	2	good
10088269	2	good
10088286	2	bad
10088290	5	bad
10088294	2	good
10088296	2	bad
10088302	2	bad
10088305	2	good
10088320	5	good
10088343	5	good
10088344	2	good
10088351	2	good
10088361	5	bad
10088389	2	good
10088404	2	bad
10088406	2	bad
10088408	2	good
10088409	2	bad
10088425	2	good
10088433	7	bad
10088495	2	good
10088502	2	bad
10088510	2	good
10088520	2	good
10088522	2	bad
10088533	5	good
10088539	5	good
10088544	2	bad
10088557	2	bad
10088581	2	good
10088605	2	good
10088608	2	good
10088625	2	good
10088642	2	good
10088662	2	bad
10088690	2	good
10088709	2	good
10088723	2	bad
10088732	2	good
10088761	2	bad
10088763	2	bad
10088769	2	bad
10088870	5	good
10088924	2	bad
10088934	2	bad
10088945	2	bad
10088952	5	good
10088963	2	bad
10088974	2	good
10089004	5	good
10089010	2	good
10089032	2	good
10089034	2	good
10089060	5	good
10089065	5	bad
10089071	5	good
10089097	2	good
10089100	2	good
10089106	2	good
10089108	2	bad
10089113	2	good
10089149	2	good
10089187	2	good
10089195	2	good
10089210	2	good
10089214	2	good
10089217	5	good
10089237	2	good
10089264	2	bad
10089292	2	bad
10089298	2	bad
10089303	2	good
10089306	2	good
10089319	2	bad
10089344	2	good
10089371	2	good
10089439	2	bad
10089441	2	good
10089464	2	bad
10089489	2	good
10089495	5	bad
10089498	2	good
10089510	2	good
10089517	5	bad
10089623	2	bad
10089637	2	good
10089643	2	good
10089663	2	bad
10089680	5	good
10089683	2	good
10089692	2	good
10089706	2	bad
10089712	2	good
10089737	2	bad
10089755	2	bad
10089825	5	good
10089833	2	good
10089891	2	good
10089903	2	good
10089912	5	bad
10089916	2	good
10089923	2	bad
10089959	2	bad
10089977	2	bad
10089986	5	bad
10090042	2	good
10090053	2	bad
10090059	2	bad
10090088	2	good
10090108	2	good
10090154	2	good
10090155	2	good
10090166	5	bad
10090182	2	bad
10090187	2	good
10090188	5	bad
10090201	2	good
10090204	2	bad
10090210	2	good
10090270	2	good
10090285	2	bad
10090319	2	good
10090323	2	bad
10090360	2	good
10090362	5	bad
10090366	2	good
10090394	2	bad
10090419	2	good
10090423	5	good
10090455	2	bad
10090469	5	bad
10090478	2	good
10090488	2	bad
10090494	2	bad
10090495	2	good
10090519	2	good
10090534	2	good
10090540	2	good
10090554	2	good
10090576	5	good
10090577	2	bad
10090582	5	good
10090583	2	good
10090590	2	good
10090593	2	good
10090605	2	good
10090636	2	good
10090646	2	bad
10090651	2	good
10090660	2	good
10090662	2	good
10090664	2	good
10090670	2	good
10090702	2	bad
10090705	2	bad
10090708	2	bad
10090742	2	good
10090773	2	good
10090797	2	good
10090811	2	bad
10090828	5	good
10090856	2	good
10090884	5	bad
10090903	2	bad
10090934	2	good
10090940	2	bad
10090949	2	bad
10090984	2	good
10090995	5	good
10091010	2	good
10091025	2	good
10091027	2	bad
10091037	2	bad
10091045	2	good
10091076	2	bad
10091099	2	bad
10091206	5	good
10091216	2	good
10091221	2	bad
10091231	2	good
10091241	2	good
10091242	2	good
10091247	2	bad
10091255	2	bad
10091257	2	good
10091273	2	good
10091279	5	good
10091282	5	good
10091284	2	bad
10091287	2	good
10091310	2	bad
10091318	2	good
10091320	5	bad
10091325	2	bad
10091336	2	good
10091360	2	good
10091377	2	good
10091381	2	good
10091392	2	bad
10091407	2	bad
10091415	2	bad
10091416	2	good
10091421	5	bad
10091422	2	bad
10091457	2	good
10091505	2	good
10091506	2	good
10091511	2	bad
10091561	5	good
10091581	5	good
10091595	5	bad
10091597	5	good
10091613	5	good
10091623	5	good
10091642	5	bad
10091648	2	bad
10091694	5	good
10091697	5	good
10091715	2	bad
10091716	2	bad
10091717	2	good
10091735	2	bad
10091744	5	bad
10091761	2	bad
10091764	2	bad
10091770	2	bad
10091771	5	good
10091780	2	bad
10091800	2	bad
10091815	2	good
10091835	2	bad
10091842	5	bad
10091893	2	good
10091910	2	bad
10091935	2	bad
10092009	5	bad
10092019	2	good
10092028	2	bad
10092030	2	good
10092052	2	bad
10092053	2	good
10092070	2	bad
10092072	2	good
10092121	2	good
10092123	5	bad
10092129	2	good
10092186	2	bad
10092188	2	good
10092198	2	bad
10092221	2	good
10092247	2	good
10092250	2	bad
10092251	2	good
10092253	2	good
10092258	2	bad
10092294	2	good
10092296	2	good
10092314	2	bad
10092320	2	bad
10092333	5	good
10092337	2	good
10092354	2	bad
10092374	2	good
10092386	2	good
10092396	5	good
10092447	2	bad
10092465	2	bad
10092476	2	good
10092517	2	bad
10092524	2	bad
10092525	2	good
10092565	2	good
10092582	2	good
10092631	5	bad
10092648	2	bad
10092651	2	good
10092654	2	good
10092658	2	good
10092665	5	good
10092685	2	good
10092701	2	good
10092730	2	good
10092774	2	good
10092801	2	good
10092803	5	good
10092807	2	good
10092808	5	good
10092809	2	bad
10092816	5	bad
10092826	2	good
10092839	2	good
10092846	2	bad
10092855	2	bad
10092878	2	good
10092889	2	good
10092936	2	good
10092944	2	good
10092970	2	good
10092978	2	good
10092982	5	bad
10092985	5	good
10093015	5	bad
10093025	2	good
10093071	2	good
10093076	2	good
10093106	2	bad
10093114	2	bad
10093129	2	good
10093173	2	good
10093193	3	bad
10093200	2	good
10093217	2	bad
10093259	5	good
10093268	2	bad
10093297	3	bad
10093301	2	good
10093310	2	good
10093316	5	bad
10093324	2	good
10093357	2	good
10093429	2	good
10093445	2	good
10093485	2	good
10093493	2	good
10093528	5	bad
10093531	2	bad
10093535	2	good
10093568	2	bad
10093579	2	good
10093604	2	good
10093627	2	good
10093643	2	good
10093653	5	good
10093656	2	good
10093670	2	good
10093683	2	good
10093684	2	good
10093711	2	good
10093742	3	bad
10093750	2	bad
10093765	2	good
10093771	2	bad
10093797	2	good
10093817	2	bad
10093823	2	good
10093832	2	bad
10093860	2	good
10093896	2	good
10093914	5	good
10093931	2	bad
10093950	2	good
10093978	2	good
10093986	2	bad
10093993	2	good
10093995	2	good
10094004	2	bad
10094016	2	bad
10094047	2	bad
10094062	2	bad
10094070	2	bad
10094075	2	good
10094084	2	good
10094110	5	bad
10094115	2	bad
10094161	2	good
10094206	2	good
10094233	5	bad
10094235	2	bad
10094293	5	bad
10094296	2	good
10094314	2	good
10094325	2	bad
10094347	2	good
10094411	2	good
10094416	2	good
10094448	5	good
10094459	5	good
10094469	2	bad
10094496	2	good
10094497	2	good
10094498	2	good
10094512	2	good
10094517	2	good
10094556	2	good
10094593	2	good
10094596	2	good
10094600	5	bad
10094604	2	bad
10094622	5	good
10094626	2	good
10094627	2	bad
10094634	2	good
10094656	2	good
10094665	2	good
10094677	2	good
10094688	2	good
10094709	2	bad
10094725	2	bad
10094731	5	good
10094763	5	bad
10094765	2	good
10094775	2	bad
10094780	2	good
10094814	2	good
10094815	5	bad
10094816	2	good
10094818	5	good
10094826	2	good
10094845	2	good
10094872	2	good
10094887	2	bad
10094907	2	good
10094967	2	good
10094980	2	bad
10094982	2	good
10094991	2	bad
10095014	2	good
10095034	2	good
10095052	2	good
10095062	2	good
10095071	2	bad
10095081	2	good
10095085	2	good
10095132	2	good
10095144	2	bad
10095159	2	bad
10095163	2	good
10095170	2	good
10095178	2	bad
10095205	5	bad
10095207	2	bad
10095238	5	good
10095239	2	good
10095255	2	good
10095268	2	good
10095273	2	bad
10095310	2	bad
10095339	5	bad
10095364	2	bad
10095380	5	good
10095388	5	bad
10095393	2	good
10095447	5	good
10095509	2	good
10095513	2	bad
10095547	2	bad
10095558	5	good
10095578	2	bad
10095650	2	good
10095658	2	bad
10095661	2	good
10095701	2	good
10095715	2	bad
10095725	2	good
10095742	2	good
10095794	2	good
10095818	2	good
10095836	2	bad
10095879	2	good
10095892	2	bad
10095894	2	good
10095905	2	good
10095938	5	good
10095940	2	good
10095996	2	bad
10096003	2	good
10096047	2	good
10096068	2	good
10096111	2	good
10096116	2	good
10096130	2	good
10096135	2	good
10096141	2	good
10096155	2	good
10096162	2	good
10096179	5	good
10096182	2	good
10096188	2	good
10096238	2	bad
10096245	2	bad
10096263	5	good
10096281	2	good
10096297	2	bad
10096311	5	good
10096339	5	bad
10096356	2	good
10096370	2	bad
10096401	2	good
10096403	2	good
10096430	2	good
10096433	5	good
10096437	2	good
10096469	2	good
10096472	2	good
10096476	2	bad
10096487	2	good
10096507	2	bad
10096509	2	good
10096530	2	good
10096531	5	good
10096590	2	bad
10096630	2	good
10096671	2	good
10096674	5	bad
10096693	2	good
10096714	2	bad
10096723	2	bad
10096737	2	good
10096738	2	good
10096742	2	bad
10096751	2	good
10096775	5	good
10096805	2	good
10096821	2	good
10096844	5	good
10096859	5	good
10096872	2	good
10096881	2	good
10096965	2	bad
10096977	5	good
10096994	2	good
10096999	2	good
10097003	2	bad
10097017	2	bad
10097050	2	good
10097056	2	bad
10097077	2	good
10097090	2	bad
10097096	2	good
10097142	2	good
10097144	2	bad
10097152	2	good
10097185	5	bad
10097208	2	good
10097251	2	bad
10097256	2	bad
10097269	5	good
10097287	2	good
10097288	2	good
10097308	2	good
10097327	2	good
10097329	2	good
10097357	2	good
10097370	5	bad
10097423	2	good
10097425	2	good
10097440	2	good
10097444	5	bad
10097457	2	good
10097472	2	good
10097474	5	good
10097484	5	good
10097498	2	bad
10097505	2	good
10097543	2	bad
10097553	2	good
10097554	2	bad
10097558	2	good
10097581	5	bad
10097617	2	good
10097633	2	good
10097635	5	bad
10097660	2	bad
10097670	5	bad
10097671	2	good
10097838	2	bad
10097853	2	bad
10097887	2	good
10097896	2	good
10097899	2	good
10097926	2	bad
10097945	2	bad
10097951	2	good
10097952	2	bad
10097970	2	good
10097989	2	bad
10098007	5	bad
10098021	2	good
10098023	5	bad
10098045	2	good
10098057	2	bad
10098076	2	good
10098077	2	good
10098080	2	good
10098109	2	bad
10098118	2	good
10098122	2	good
10098128	6	bad
10098129	2	bad
10098155	2	bad
10098180	5	good
10098190	2	good
10098205	2	bad
10098207	2	good
10098218	2	good
10098231	5	good
10098243	2	bad
10098244	2	good
10098281	2	good
10098375	2	good
10098401	5	good
10098414	2	good
10098452	2	good
10098487	2	good
10098488	2	good
10098508	2	good
10098518	5	good
10098603	5	bad
10098642	5	good
10098651	2	bad
10098652	2	good
10098683	2	good
10098689	2	good
10098702	2	good
10098704	2	good
10098712	2	bad
10098714	2	good
10098720	2	bad
10098737	5	good
10098763	2	good
10098781	5	good
10098799	2	good
10098822	2	good
10098833	5	good
10098844	2	good
10098863	5	good
10098892	2	bad
10098895	2	good
10098898	2	bad
10098923	2	good
10098954	2	good
10099024	5	good
10099027	2	bad
10099072	2	bad
10099090	2	bad
10099100	2	good
10099102	5	good
10099107	2	good
10099111	2	good
10099115	5	bad
10099169	2	good
10099170	2	good
10099171	5	good
10099186	2	good
10099192	2	good
10099194	2	bad
10099206	5	bad
10099207	2	good
10099235	2	bad
10099250	5	bad
10099276	2	good
10099280	5	bad
10099288	2	good
10099318	2	good
10099356	2	bad
10099367	2	good
10099378	2	good
10099394	2	good
10099396	5	good
10099443	5	good
10099456	2	good
10099458	5	bad
10099483	2	good
10099512	2	good
10099517	1	good
10099521	5	good
10099536	2	good
10099543	2	bad
10099554	2	good
10099567	5	bad
10099612	5	good
10099625	2	good
10099645	2	good
10099659	2	good
10099667	5	good
10099690	5	good
10099708	2	good
10099712	2	bad
10099736	2	good
10099773	2	good
10099786	2	good
10099796	2	good
10099809	2	good
10099819	2	good
10099828	2	good
10099830	2	good
10099852	5	bad
10099856	2	bad
10099861	6	good
10099868	5	bad
10099872	2	good
10099881	2	bad
10099894	2	good
10099896	2	good
10099903	2	good
10099932	2	good
10099934	2	good
10099949	2	bad
10099956	2	bad
10099964	2	good
10099973	2	good
10099979	2	good
10099983	2	good
10099991	2	bad
10100000	2	good
10100007	2	good
10100013	2	good
10100026	2	good
10100041	2	bad
10100046	2	good
10100059	5	good
10100068	2	good
10100080	2	bad
10100083	2	bad
10100146	5	good
10100167	2	bad
10100181	2	good
10100202	2	good
10100217	2	good
10100263	5	good
10100291	2	bad
10100314	2	good
10100340	2	good
10100362	2	bad
10100364	5	bad
10100371	2	good
10100377	5	good
10100384	2	good
10100390	5	bad
10100393	2	good
10100405	2	good
10100406	5	good
10100421	2	good
10100438	2	good
10100442	2	good
10100454	2	good
10100489	2	good
10100511	2	bad
10100516	2	good
10100518	2	bad
10100536	2	good
10100558	5	bad
10100567	2	good
10100568	2	bad
10100586	2	good
10100611	2	good
10100612	2	good
10100625	2	bad
10100628	2	good
10100641	2	bad
10100662	2	good
10100667	2	good
10100711	2	good
10100722	2	bad
10100732	2	good
10100734	5	bad
10100740	2	good
10100757	2	good
10100773	2	bad
10100774	5	good
10100786	2	good
10100796	2	good
10100838	2	bad
10100846	2	good
10100848	2	bad
10100854	2	bad
10100875	2	good
10100892	2	bad
10100941	2	bad
10100944	5	good
10100960	2	bad
10100963	2	good
10100966	2	good
10100991	5	bad
10101004	2	good
10101014	2	good
10101030	2	good
10101032	2	bad
10101059	5	good
10101073	2	good
10101076	2	good
10101090	2	bad
10101097	2	good
10101119	2	bad
10101125	2	good
10101136	2	bad
10101144	2	good
10101152	2	bad
10101200	2	good
10101215	2	bad
10101227	5	good
10101252	5	bad
10101274	2	good
10101296	5	good
10101312	2	good
10101365	5	good
10101390	5	bad
10101399	2	bad
10101404	5	good
10101412	2	bad
10101419	2	good
10101424	5	good
10101446	2	good
10101453	2	bad
10101455	2	good
10101483	2	good
10101498	2	good
10101509	2	good
10101537	2	good
10101578	2	good
10101579	2	bad
10101598	2	good
10101601	5	bad
10101617	2	good
10101637	2	good
10101703	5	good
10101723	2	good
10101840	2	bad
10101861	2	bad
10101893	5	good
10101896	2	good
10101909	2	good
10101940	2	bad
10101978	5	bad
10101979	5	bad
10101982	2	good
10101983	2	good
10101989	2	bad
10102016	2	good
10102025	5	good
10102039	2	good
10102109	5	bad
10102125	2	good
10102141	5	good
10102182	2	good
10102199	2	good
10102224	2	good
10102256	2	good
10102267	2	good
10102275	2	good
10102278	2	good
10102308	2	bad
10102314	2	bad
10102384	2	good
10102409	2	bad
10102438	2	good
10102448	2	good
10102451	5	good
10102470	5	bad
10102556	5	bad
10102569	2	good
10102580	2	bad
10102585	2	good
10102602	2	bad
10102641	2	good
10102667	2	good
10102683	2	bad
10102702	2	good
10102716	2	good
10102723	5	good
10102733	2	good
10102763	2	bad
10102770	5	good
10102805	5	good
10102828	2	good
10102843	2	bad
10102872	2	bad
10102911	2	good
10102921	2	good
10102946	2	bad
10102965	2	good
10102974	5	bad
10102980	5	bad
10103018	2	good
10103020	2	bad
10103040	2	good
10103066	5	good
10103072	2	good
10103094	2	bad
10103113	2	bad
10103116	6	good
10103158	2	bad
10103178	2	bad
10103205	2	good
10103214	2	good
10103219	2	good
10103266	2	bad
10103270	2	bad
10103274	2	bad
10103283	2	bad
10103293	2	good
10103295	2	good
10103304	2	bad
10103314	5	good
10103357	2	good
10103495	2	good
10103529	2	good
10103588	2	good
10103589	2	good
10103607	2	bad
10103616	2	good
10103626	2	good
10103650	2	bad
10103674	2	bad
10103709	2	good
10103739	2	good
10103752	2	good
10103759	2	good
10103804	2	bad
10103847	2	bad
10103854	5	good
10103887	2	bad
10103898	2	bad
10103913	2	good
10103927	2	good
10103934	2	good
10103993	5	good
10103994	2	good
10104004	2	bad
10104072	2	good
10104082	2	bad
10104084	2	good
10104109	2	bad
10104128	2	bad
10104193	2	bad
10104194	2	bad
10104199	2	good
10104201	5	bad
10104222	2	good
10104229	2	bad
10104235	2	bad
10104237	2	bad
10104291	5	good
10104316	2	bad
10104327	2	bad
10104330	5	bad
10104342	5	good
10104416	2	bad
10104440	5	bad
10104450	2	good
10104467	5	good
10104476	5	good
10104477	6	bad
10104484	2	good
10104507	5	bad
10104534	2	bad
10104555	5	good
10104574	5	good
10104592	2	good
10104619	2	good
10104630	5	good
10104642	2	bad
10104650	2	bad
10104652	2	good
10104657	2	bad
10104659	2	bad
10104701	2	good
10104705	2	bad
10104709	2	good
10104732	2	good
10104780	2	good
10104798	2	good
10104826	2	bad
10104882	2	good
10104895	2	good
10104904	2	bad
10104924	5	bad
10104938	5	bad
10104945	5	good
10104960	2	bad
10104971	2	bad
10104978	5	good
10105033	2	good
10105043	2	good
10105084	5	bad
10105099	2	good
10105126	2	bad
10105130	2	good
10105160	2	bad
10105226	2	bad
10105244	5	bad
10105263	2	bad
10105279	5	good
10105300	2	good
10105376	5	good
10105382	2	good
10105385	2	good
10105393	5	good
10105396	2	good
10105416	5	bad
10105418	2	bad
10105431	2	good
10105439	2	good
10105444	2	good
10105474	2	good
10105488	2	good
10105510	2	bad
10105559	2	good
10105617	2	bad
10105624	2	bad
10105628	2	good
10105649	2	bad
10105717	5	bad
10105720	2	good
10105741	2	good
10105753	2	good
10105789	2	good
10105870	5	bad
10105906	2	good
10105921	5	bad
10105928	5	bad
10105933	5	good
10105935	2	good
10105937	2	good
10105940	2	bad
10105964	2	good
10105977	2	good
10105984	2	bad
10106027	2	good
10106029	2	bad
10106030	2	bad
10106066	2	good
10106085	2	good
10106105	2	good
10106120	2	good
10106155	5	bad
10106158	5	bad
10106173	5	good
10106242	5	bad
10106248	2	good
10106250	2	good
10106265	2	good
10106289	2	bad
10106308	5	good
10106337	2	good
10106345	2	bad
10106365	2	good
10106406	2	good
10106407	2	good
10106426	2	good
10106434	5	good
10106463	2	good
10106521	2	good
10106546	2	bad
10106549	2	bad
10106568	2	good
10106599	5	good
10106606	2	bad
10106612	2	good
10106627	2	bad
10106643	5	bad
10106650	2	good
10106671	2	good
10106678	2	bad
10106687	2	bad
10106694	5	bad
10106707	2	good
10106710	5	good
10106718	2	good
10106766	2	good
10106783	2	good
10106807	2	good
10106809	2	good
10106818	2	good
10106868	2	good
10106883	5	bad
10106907	2	good
10106910	5	good
10106913	2	bad
10106944	2	bad
10106953	2	good
10106968	2	good
10106987	2	good
10107001	2	good
10107005	2	good
10107032	5	good
10107044	2	good
10107050	5	good
10107062	2	good
10107080	2	good
10107115	5	bad
10107129	2	good
10107134	2	good
10107140	2	good
10107150	2	good
10107164	2	good
10107175	2	good
10107193	2	good
10107238	5	bad
10107258	2	good
10107268	2	bad
10107319	2	good
10107323	5	bad
10107334	2	bad
10107400	2	bad
10107429	2	bad
10107459	5	good
10107464	5	bad
10107476	2	good
10107509	5	bad
10107510	2	bad
10107543	5	good
10107545	2	good
10107554	2	bad
10107574	2	good
10107581	5	good
10107627	2	bad
10107629	2	good
10107663	2	bad
10107673	2	bad
10107702	2	good
10107708	2	good
10107733	2	bad
10107771	2	good
10107797	2	bad
10107805	2	bad
10107808	5	bad
10107828	2	good
10107837	2	bad
10107858	2	good
10107923	2	bad
10107931	2	good
10107937	2	good
10107946	5	bad
10107949	5	bad
10107972	2	good
10107993	2	good
10107994	2	good
10107999	2	bad
10108022	2	good
10108031	2	bad
10108050	2	good
10108082	2	good
10108090	2	good
10108104	2	good
10108118	2	bad
10108129	5	bad
10108139	2	bad
10108144	5	good
10108148	5	bad
10108208	5	bad
10108236	5	bad
10108257	5	good
10108284	2	good
10108322	2	good
10108325	2	good
10108326	2	bad
10108345	2	good
10108368	2	bad
10108416	5	bad
10108419	2	good
10108423	2	good
10108468	2	good
10108481	2	good
10108507	2	bad
10108508	5	good
10108539	2	good
10108542	5	bad
10108543	2	good
10108549	2	bad
10108551	2	good
10108574	5	bad
10108578	2	good
10108622	5	good
10108646	2	good
10108648	2	bad
10108655	2	good
10108701	2	bad
10108723	2	good
10108744	2	good
10108790	2	good
10108809	2	good
10108812	2	good
10108813	5	good
10108830	2	bad
10108833	2	good
10108870	2	good
10108872	2	good
10108894	2	good
10108920	2	bad
10108921	5	bad
10108936	2	good
10108953	2	good
10108959	2	good
10108960	5	bad
10108995	2	good
10109010	2	bad
10109017	2	good
10109026	2	good
10109027	2	good
10109042	2	bad
10109043	2	good
10109048	2	bad
10109049	2	bad
10109128	2	good
10109178	2	good
10109197	2	good
10109255	5	good
10109265	2	good
10109290	5	bad
10109296	5	bad
10109309	2	bad
10109316	5	good
10109321	2	bad
10109335	2	good
10109341	2	bad
10109348	2	bad
10109362	2	good
10109371	2	good
10109395	2	bad
10109399	2	bad
10109423	2	bad
10109427	5	bad
10109434	5	bad
10109450	2	good
10109468	2	good
10109486	5	bad
10109498	2	good
10109507	2	good
10109522	5	good
10109557	2	good
10109594	2	good
10109607	2	good
10109611	2	good
10109612	2	good
10109616	2	good
10109663	2	bad
10109680	2	good
10109683	2	good
10109700	5	good
10109708	5	bad
10109772	2	good
10109775	2	good
10109780	2	good
10109782	2	good
10109790	5	good
10109817	2	bad
10109819	2	bad
10109828	2	bad
10109835	2	good
10109850	2	good
10109863	2	bad
10109875	5	good
10109905	2	good
10109914	2	good
10109920	2	bad
10109943	5	good
10109974	2	bad
10109985	2	good
10109986	2	good
10109987	2	bad
10109988	5	bad
10110001	5	bad
10110010	2	bad
10110036	2	good
10110054	2	bad
10110069	2	good
10110074	5	good
10110096	2	good
10110116	2	bad
10110118	2	good
10110119	5	good
10110125	2	bad
10110151	2	good
10110158	2	good
10110164	2	good
10110179	3	good
10110181	2	bad
10110192	2	good
10110209	2	good
10110221	2	bad
10110225	2	good
10110228	2	good
10110239	5	good
10110274	2	bad
10110289	2	good
10110300	2	good
10110312	2	good
10110344	2	good
10110350	1	good
10110353	2	good
10110357	2	bad
10110366	2	good
10110391	2	good
10110407	5	bad
10110415	2	good
10110418	5	good
10110501	2	good
10110530	2	good
10110558	2	good
10110561	5	good
10110581	2	good
10110583	5	good
10110616	2	bad
10110617	2	good
10110618	2	good
10110639	5	good
10110641	2	good
10110645	2	bad
10110658	2	bad
10110681	2	good
10110684	2	bad
10110699	2	good
10110702	2	good
10110709	2	bad
10110724	2	bad
10110730	2	good
10110746	2	good
10110765	2	good
10110783	2	bad
10110793	5	bad
10110803	5	good
10110834	2	bad
10110849	5	bad
10110859	2	good
10110935	2	good
10110937	5	good
10110956	5	good
10110999	2	good
10111007	5	good
10111012	5	good
10111029	2	good
10111031	2	good
10111037	2	good
10111049	5	bad
10111050	2	bad
10111054	5	good
10111077	2	good
10111108	2	good
10111111	2	good
10111113	2	good
10111117	2	bad
10111126	3	good
10111134	2	good
10111156	2	good
10111177	2	good
10111184	2	good
10111186	2	good
10111211	5	good
10111221	2	good
10111222	2	good
10111233	2	good
10111239	2	good
10111270	2	good
10111279	2	bad
10111285	2	good
10111312	2	good
10111320	2	bad
10111342	2	bad
10111346	2	bad
10111352	2	good
10111354	2	good
10111385	2	bad
10111430	2	bad
10111453	2	bad
10111482	5	bad
10111486	2	bad
10111529	3	good
10111535	5	bad
10111544	2	good
10111555	5	bad
10111556	2	good
10111573	2	good
10111576	2	good
10111579	2	good
10111602	2	good
10111634	2	bad
10111644	2	good
10111648	2	good
10111652	2	good
10111654	2	good
10111661	2	good
10111673	2	good
10111689	2	good
10111696	5	bad
10111726	2	bad
10111730	2	good
10111740	2	good
10111759	2	good
10111767	5	good
10111780	2	good
10111784	5	good
10111810	2	bad
10111812	2	bad
10111827	2	bad
10111828	2	good
10111842	5	good
10111889	2	good
10111918	2	good
10111920	2	good
10111922	2	good
10111925	2	good
10111932	2	bad
10111945	5	good
10111966	2	good
10111975	2	good
10111979	2	good
10111984	2	bad
10112018	2	good
10112022	2	good
10112031	2	good
10112051	2	good
10112075	2	good
10112084	2	good
10112087	2	bad
10112097	2	good
10112139	5	good
10112160	2	good
10112199	2	bad
10112236	2	good
10112304	5	bad
10112318	2	good
10112339	5	good
10112355	2	bad
10112360	2	good
10112384	2	good
10112438	2	bad
10112439	2	good
10112444	3	bad
10112453	2	good
10112460	2	bad
10112463	5	bad
10112475	2	good
10112501	2	good
10112533	2	bad
10112542	2	good
10112548	2	good
10112554	2	bad
10112573	5	bad
10112584	2	good
10112589	2	bad
10112639	2	good
10112642	2	good
10112643	2	good
10112659	2	good
10112661	5	good
10112731	5	bad
10112756	2	good
10112762	2	good
10112766	2	bad
10112768	2	bad
10112771	5	good
10112773	2	bad
10112776	2	bad
10112781	2	bad
10112784	5	good
10112785	2	good
10112792	2	bad
10112827	2	good
10112842	2	good
10112870	2	bad
10112878	2	good
10112922	5	good
10112933	2	good
10112942	2	bad
10112945	2	bad
10112978	2	bad
10112982	2	bad
10113034	2	good
10113047	2	good
10113048	2	bad
10113068	5	good
10113081	5	good
10113110	2	good
10113172	2	good
10113199	5	good
10113204	2	good
