uid	streams-1-max_bit_rate	tag
10084986	5	good
10084988	5	bad
10085014	0	bad
10085037	5	good
10085139	3	bad
10085141	5	good
10085153	5	good
10085174	0	bad
10085182	5	bad
10085196	5	good
10085204	5	good
10085213	5	bad
10085243	5	good
10085251	3	good
10085257	5	bad
10085259	5	bad
10085271	5	good
10085285	3	good
10085313	3	bad
10085319	5	good
10085326	0	bad
10085342	5	bad
10085438	5	good
10085460	5	good
10085490	4	good
10085498	5	bad
10085499	5	bad
10085530	5	bad
10085552	5	good
10085571	5	good
10085605	5	good
10085632	5	bad
10085633	4	good
10085644	5	bad
10085652	4	bad
10085667	0	good
10085681	0	good
10085688	5	bad
10085694	5	good
10085701	5	good
10085706	5	good
10085707	0	good
10085730	5	good
10085732	0	good
10085753	5	good
10085762	5	good
10085764	5	bad
10085779	4	good
10085795	0	good
10085801	4	good
10085804	5	good
10085824	0	bad
10085828	5	good
10085852	5	bad
10085859	5	good
10085862	5	good
10085870	5	bad
10085902	5	good
10085903	5	good
10085938	0	bad
10085949	5	good
10085974	0	good
10086003	5	good
10086051	5	bad
10086061	0	bad
10086072	0	bad
10086085	0	bad
10086094	4	good
10086106	5	good
10086113	5	good
10086128	5	good
10086158	4	good
10086172	5	bad
10086190	5	good
10086241	0	bad
10086242	5	good
10086249	5	bad
10086277	5	bad
10086291	5	bad
10086304	5	good
10086312	5	bad
10086317	5	good
10086342	5	good
10086343	0	good
10086348	5	bad
10086389	0	good
10086414	5	good
10086417	5	bad
10086430	5	bad
10086434	5	good
10086435	5	good
10086461	5	good
10086476	5	good
10086490	5	good
10086502	1	bad
10086503	3	good
10086520	5	good
10086528	5	bad
10086561	0	good
10086569	5	bad
10086582	0	good
10086619	5	good
10086649	5	good
10086652	4	good
10086659	0	good
10086674	5	good
10086721	5	good
10086725	5	good
10086775	0	good
10086800	5	good
10086802	3	good
10086817	3	good
10086831	0	bad
10086838	5	bad
10086841	5	good
10086851	5	good
10086864	5	good
10086881	5	bad
10086891	5	good
10086918	0	good
10086930	4	good
10086939	5	good
10086947	5	good
10086985	5	good
10087003	5	bad
10087005	5	good
10087007	5	good
10087020	5	good
10087024	4	good
10087075	5	good
10087094	1	good
10087100	5	good
10087117	0	bad
10087120	1	good
10087137	5	good
10087143	5	good
10087156	5	bad
10087166	5	bad
10087195	3	good
10087217	4	bad
10087221	5	good
10087240	4	bad
10087244	0	good
10087247	0	bad
10087253	5	good
10087258	5	bad
10087259	0	bad
10087262	5	bad
10087271	4	good
10087287	5	bad
10087302	5	good
10087308	0	bad
10087323	0	bad
10087390	5	good
10087405	0	bad
10087408	5	bad
10087416	5	good
10087419	0	good
10087421	5	bad
10087464	0	bad
10087504	5	good
10087546	5	bad
10087551	5	good
10087562	1	good
10087580	0	good
10087636	0	bad
10087650	5	good
10087655	5	bad
10087677	5	bad
10087685	5	good
10087687	0	good
10087693	5	good
10087698	5	good
10087713	5	good
10087736	0	good
10087738	5	bad
10087746	5	good
10087762	5	good
10087764	5	bad
10087769	5	bad
10087779	5	good
10087809	1	bad
10087819	0	good
10087839	5	good
10087872	5	good
10087879	3	bad
10087891	5	good
10087895	5	good
10087920	0	bad
10087929	5	good
10087935	5	bad
10087942	5	good
10087965	5	good
10087967	5	good
10087988	4	good
10087993	5	good
10088004	0	bad
10088008	5	bad
10088034	5	good
10088052	4	good
10088062	0	bad
10088147	5	good
10088155	5	good
10088157	0	bad
10088185	0	bad
10088203	0	good
10088210	5	bad
10088211	5	good
10088224	5	good
10088241	5	good
10088268	5	good
10088269	5	good
10088286	5	bad
10088290	0	bad
10088294	5	good
10088296	5	bad
10088302	5	bad
10088305	5	good
10088320	0	good
10088343	0	good
10088344	5	good
10088351	5	good
10088361	0	bad
10088389	5	good
10088404	5	bad
10088406	5	bad
10088408	5	good
10088409	5	bad
10088425	5	good
10088433	5	bad
10088495	5	good
10088502	5	bad
10088510	5	good
10088520	5	good
10088522	5	bad
10088533	0	good
10088539	0	good
10088544	5	bad
10088557	5	bad
10088581	5	good
10088605	5	good
10088608	5	good
10088625	5	good
10088642	5	good
10088662	5	bad
10088690	5	good
10088709	5	good
10088723	5	bad
10088732	5	good
10088761	5	bad
10088763	1	bad
10088769	5	bad
10088870	0	good
10088924	4	bad
10088934	5	bad
10088945	5	bad
10088952	0	good
10088963	5	bad
10088974	5	good
10089004	0	good
10089010	5	good
10089032	5	good
10089034	5	good
10089060	0	good
10089065	0	bad
10089071	0	good
10089097	5	good
10089100	5	good
10089106	5	good
10089108	5	bad
10089113	5	good
10089149	5	good
10089187	5	good
10089195	5	good
10089210	5	good
10089214	5	good
10089217	0	good
10089237	5	good
10089264	5	bad
10089292	5	bad
10089298	5	bad
10089303	5	good
10089306	5	good
10089319	5	bad
10089344	5	good
10089371	5	good
10089439	5	bad
10089441	5	good
10089464	5	bad
10089489	5	good
10089495	1	bad
10089498	5	good
10089510	5	good
10089517	0	bad
10089623	5	bad
10089637	3	good
10089643	5	good
10089663	5	bad
10089680	0	good
10089683	5	good
10089692	5	good
10089706	5	bad
10089712	5	good
10089737	5	bad
10089755	5	bad
10089825	0	good
10089833	3	good
10089891	5	good
10089903	5	good
10089912	0	bad
10089916	5	good
10089923	5	bad
10089959	5	bad
10089977	5	bad
10089986	0	bad
10090042	5	good
10090053	4	bad
10090059	3	bad
10090088	5	good
10090108	5	good
10090154	5	good
10090155	5	good
10090166	0	bad
10090182	5	bad
10090187	1	good
10090188	0	bad
10090201	4	good
10090204	5	bad
10090210	5	good
10090270	4	good
10090285	5	bad
10090319	5	good
10090323	5	bad
10090360	5	good
10090362	0	bad
10090366	5	good
10090394	5	bad
10090419	5	good
10090423	0	good
10090455	5	bad
10090469	0	bad
10090478	4	good
10090488	5	bad
10090494	5	bad
10090495	5	good
10090519	1	good
10090534	4	good
10090540	5	good
10090554	5	good
10090576	0	good
10090577	3	bad
10090582	0	good
10090583	5	good
10090590	5	good
10090593	3	good
10090605	5	good
10090636	4	good
10090646	4	bad
10090651	5	good
10090660	5	good
10090662	5	good
10090664	5	good
10090670	5	good
10090702	5	bad
10090705	5	bad
10090708	4	bad
10090742	5	good
10090773	5	good
10090797	5	good
10090811	5	bad
10090828	0	good
10090856	5	good
10090884	0	bad
10090903	5	bad
10090934	3	good
10090940	4	bad
10090949	4	bad
10090984	5	good
10090995	0	good
10091010	5	good
10091025	5	good
10091027	5	bad
10091037	5	bad
10091045	5	good
10091076	5	bad
10091099	5	bad
10091206	0	good
10091216	5	good
10091221	5	bad
10091231	5	good
10091241	5	good
10091242	5	good
10091247	5	bad
10091255	5	bad
10091257	5	good
10091273	5	good
10091279	0	good
10091282	0	good
10091284	5	bad
10091287	5	good
10091310	5	bad
10091318	5	good
10091320	0	bad
10091325	5	bad
10091336	3	good
10091360	5	good
10091377	3	good
10091381	5	good
10091392	5	bad
10091407	5	bad
10091415	5	bad
10091416	5	good
10091421	0	bad
10091422	0	bad
10091457	5	good
10091505	5	good
10091506	5	good
10091511	3	bad
10091561	0	good
10091581	0	good
10091595	1	bad
10091597	0	good
10091613	0	good
10091623	0	good
10091642	0	bad
10091648	5	bad
10091694	0	good
10091697	0	good
10091715	5	bad
10091716	5	bad
10091717	3	good
10091735	5	bad
10091744	0	bad
10091761	1	bad
10091764	5	bad
10091770	1	bad
10091771	0	good
10091780	3	bad
10091800	5	bad
10091815	5	good
10091835	5	bad
10091842	0	bad
10091893	5	good
10091910	5	bad
10091935	5	bad
10092009	0	bad
10092019	5	good
10092028	4	bad
10092030	5	good
10092052	5	bad
10092053	5	good
10092070	5	bad
10092072	5	good
10092121	5	good
10092123	0	bad
10092129	5	good
10092186	5	bad
10092188	5	good
10092198	5	bad
10092221	5	good
10092247	5	good
10092250	5	bad
10092251	5	good
10092253	5	good
10092258	5	bad
10092294	5	good
10092296	5	good
10092314	5	bad
10092320	5	bad
10092333	0	good
10092337	5	good
10092354	4	bad
10092374	4	good
10092386	5	good
10092396	0	good
10092447	5	bad
10092465	5	bad
10092476	5	good
10092517	5	bad
10092524	5	bad
10092525	5	good
10092565	5	good
10092582	3	good
10092631	0	bad
10092648	5	bad
10092651	5	good
10092654	5	good
10092658	5	good
10092665	0	good
10092685	5	good
10092701	3	good
10092730	5	good
10092774	5	good
10092801	5	good
10092803	0	good
10092807	5	good
10092808	0	good
10092809	5	bad
10092816	1	bad
10092826	5	good
10092839	5	good
10092846	5	bad
10092855	5	bad
10092878	5	good
10092889	5	good
10092936	5	good
10092944	5	good
10092970	5	good
10092978	5	good
10092982	0	bad
10092985	0	good
10093015	0	bad
10093025	5	good
10093071	5	good
10093076	5	good
10093106	5	bad
10093114	5	bad
10093129	5	good
10093173	5	good
10093193	0	bad
10093200	5	good
10093217	5	bad
10093259	0	good
10093268	5	bad
10093297	0	bad
10093301	5	good
10093310	5	good
10093316	0	bad
10093324	5	good
10093357	5	good
10093429	4	good
10093445	5	good
10093485	5	good
10093493	5	good
10093528	0	bad
10093531	5	bad
10093535	4	good
10093568	5	bad
10093579	5	good
10093604	5	good
10093627	5	good
10093643	5	good
10093653	1	good
10093656	5	good
10093670	5	good
10093683	4	good
10093684	5	good
10093711	5	good
10093742	0	bad
10093750	5	bad
10093765	5	good
10093771	5	bad
10093797	5	good
10093817	0	bad
10093823	5	good
10093832	5	bad
10093860	5	good
10093896	5	good
10093914	0	good
10093931	5	bad
10093950	5	good
10093978	4	good
10093986	5	bad
10093993	5	good
10093995	5	good
10094004	5	bad
10094016	5	bad
10094047	5	bad
10094062	5	bad
10094070	3	bad
10094075	5	good
10094084	5	good
10094110	0	bad
10094115	5	bad
10094161	5	good
10094206	5	good
10094233	0	bad
10094235	4	bad
10094293	0	bad
10094296	5	good
10094314	5	good
10094325	4	bad
10094347	5	good
10094411	5	good
10094416	3	good
10094448	0	good
10094459	0	good
10094469	5	bad
10094496	5	good
10094497	5	good
10094498	5	good
10094512	5	good
10094517	5	good
10094556	5	good
10094593	5	good
10094596	5	good
10094600	0	bad
10094604	5	bad
10094622	0	good
10094626	5	good
10094627	5	bad
10094634	5	good
10094656	5	good
10094665	4	good
10094677	5	good
10094688	5	good
10094709	5	bad
10094725	5	bad
10094731	0	good
10094763	0	bad
10094765	5	good
10094775	3	bad
10094780	5	good
10094814	5	good
10094815	0	bad
10094816	4	good
10094818	0	good
10094826	3	good
10094845	4	good
10094872	5	good
10094887	5	bad
10094907	5	good
10094967	5	good
10094980	5	bad
10094982	5	good
10094991	3	bad
10095014	5	good
10095034	5	good
10095052	5	good
10095062	5	good
10095071	5	bad
10095081	5	good
10095085	5	good
10095132	5	good
10095144	3	bad
10095159	3	bad
10095163	5	good
10095170	5	good
10095178	5	bad
10095205	0	bad
10095207	5	bad
10095238	0	good
10095239	5	good
10095255	4	good
10095268	5	good
10095273	5	bad
10095310	5	bad
10095339	0	bad
10095364	3	bad
10095380	0	good
10095388	0	bad
10095393	5	good
10095447	0	good
10095509	5	good
10095513	5	bad
10095547	5	bad
10095558	0	good
10095578	5	bad
10095650	5	good
10095658	5	bad
10095661	5	good
10095701	5	good
10095715	5	bad
10095725	5	good
10095742	5	good
10095794	5	good
10095818	5	good
10095836	5	bad
10095879	5	good
10095892	5	bad
10095894	5	good
10095905	4	good
10095938	0	good
10095940	5	good
10095996	5	bad
10096003	1	good
10096047	5	good
10096068	5	good
10096111	5	good
10096116	5	good
10096130	5	good
10096135	5	good
10096141	5	good
10096155	5	good
10096162	5	good
10096179	0	good
10096182	4	good
10096188	5	good
10096238	5	bad
10096245	5	bad
10096263	0	good
10096281	4	good
10096297	3	bad
10096311	0	good
10096339	0	bad
10096356	4	good
10096370	5	bad
10096401	5	good
10096403	5	good
10096430	5	good
10096433	0	good
10096437	5	good
10096469	4	good
10096472	5	good
10096476	5	bad
10096487	5	good
10096507	4	bad
10096509	4	good
10096530	5	good
10096531	1	good
10096590	5	bad
10096630	5	good
10096671	5	good
10096674	1	bad
10096693	5	good
10096714	5	bad
10096723	5	bad
10096737	3	good
10096738	5	good
10096742	5	bad
10096751	5	good
10096775	0	good
10096805	5	good
10096821	4	good
10096844	0	good
10096859	0	good
10096872	5	good
10096881	5	good
10096965	5	bad
10096977	0	good
10096994	4	good
10096999	5	good
10097003	5	bad
10097017	5	bad
10097050	5	good
10097056	5	bad
10097077	4	good
10097090	5	bad
10097096	5	good
10097142	5	good
10097144	5	bad
10097152	4	good
10097185	0	bad
10097208	5	good
10097251	5	bad
10097256	5	bad
10097269	0	good
10097287	5	good
10097288	5	good
10097308	5	good
10097327	5	good
10097329	5	good
10097357	5	good
10097370	0	bad
10097423	4	good
10097425	5	good
10097440	5	good
10097444	0	bad
10097457	5	good
10097472	5	good
10097474	1	good
10097484	0	good
10097498	5	bad
10097505	5	good
10097543	5	bad
10097553	3	good
10097554	5	bad
10097558	5	good
10097581	0	bad
10097617	5	good
10097633	5	good
10097635	0	bad
10097660	5	bad
10097670	0	bad
10097671	5	good
10097838	5	bad
10097853	5	bad
10097887	5	good
10097896	4	good
10097899	5	good
10097926	5	bad
10097945	3	bad
10097951	5	good
10097952	4	bad
10097970	5	good
10097989	5	bad
10098007	0	bad
10098021	3	good
10098023	0	bad
10098045	5	good
10098057	5	bad
10098076	5	good
10098077	5	good
10098080	5	good
10098109	0	bad
10098118	5	good
10098122	5	good
10098128	5	bad
10098129	5	bad
10098155	5	bad
10098180	0	good
10098190	5	good
10098205	5	bad
10098207	5	good
10098218	5	good
10098231	0	good
10098243	5	bad
10098244	4	good
10098281	5	good
10098375	5	good
10098401	0	good
10098414	5	good
10098452	5	good
10098487	5	good
10098488	5	good
10098508	5	good
10098518	0	good
10098603	0	bad
10098642	0	good
10098651	4	bad
10098652	5	good
10098683	5	good
10098689	5	good
10098702	4	good
10098704	5	good
10098712	5	bad
10098714	5	good
10098720	5	bad
10098737	0	good
10098763	5	good
10098781	0	good
10098799	5	good
10098822	5	good
10098833	1	good
10098844	5	good
10098863	0	good
10098892	5	bad
10098895	5	good
10098898	3	bad
10098923	5	good
10098954	5	good
10099024	0	good
10099027	5	bad
10099072	5	bad
10099090	5	bad
10099100	4	good
10099102	0	good
10099107	5	good
10099111	5	good
10099115	0	bad
10099169	5	good
10099170	5	good
10099171	0	good
10099186	5	good
10099192	5	good
10099194	4	bad
10099206	0	bad
10099207	5	good
10099235	5	bad
10099250	1	bad
10099276	5	good
10099280	0	bad
10099288	5	good
10099318	3	good
10099356	5	bad
10099367	5	good
10099378	5	good
10099394	5	good
10099396	0	good
10099443	0	good
10099456	5	good
10099458	0	bad
10099483	5	good
10099512	5	good
10099517	3	good
10099521	0	good
10099536	5	good
10099543	4	bad
10099554	5	good
10099567	0	bad
10099612	0	good
10099625	5	good
10099645	5	good
10099659	5	good
10099667	0	good
10099690	0	good
10099708	5	good
10099712	5	bad
10099736	5	good
10099773	3	good
10099786	5	good
10099796	5	good
10099809	5	good
10099819	5	good
10099828	5	good
10099830	5	good
10099852	1	bad
10099856	5	bad
10099861	5	good
10099868	0	bad
10099872	5	good
10099881	5	bad
10099894	5	good
10099896	5	good
10099903	5	good
10099932	5	good
10099934	5	good
10099949	5	bad
10099956	5	bad
10099964	5	good
10099973	5	good
10099979	5	good
10099983	5	good
10099991	5	bad
10100000	5	good
10100007	5	good
10100013	5	good
10100026	5	good
10100041	5	bad
10100046	4	good
10100059	0	good
10100068	5	good
10100080	5	bad
10100083	5	bad
10100146	1	good
10100167	3	bad
10100181	4	good
10100202	5	good
10100217	5	good
10100263	0	good
10100291	5	bad
10100314	5	good
10100340	5	good
10100362	5	bad
10100364	0	bad
10100371	5	good
10100377	0	good
10100384	5	good
10100390	0	bad
10100393	5	good
10100405	5	good
10100406	0	good
10100421	5	good
10100438	5	good
10100442	5	good
10100454	5	good
10100489	5	good
10100511	5	bad
10100516	5	good
10100518	5	bad
10100536	5	good
10100558	0	bad
10100567	5	good
10100568	5	bad
10100586	5	good
10100611	5	good
10100612	5	good
10100625	5	bad
10100628	4	good
10100641	4	bad
10100662	5	good
10100667	5	good
10100711	5	good
10100722	5	bad
10100732	5	good
10100734	0	bad
10100740	5	good
10100757	4	good
10100773	5	bad
10100774	0	good
10100786	5	good
10100796	5	good
10100838	5	bad
10100846	5	good
10100848	5	bad
10100854	5	bad
10100875	5	good
10100892	5	bad
10100941	3	bad
10100944	0	good
10100960	5	bad
10100963	5	good
10100966	5	good
10100991	0	bad
10101004	5	good
10101014	5	good
10101030	5	good
10101032	5	bad
10101059	0	good
10101073	5	good
10101076	5	good
10101090	5	bad
10101097	5	good
10101119	5	bad
10101125	4	good
10101136	5	bad
10101144	5	good
10101152	5	bad
10101200	5	good
10101215	5	bad
10101227	0	good
10101252	1	bad
10101274	5	good
10101296	0	good
10101312	5	good
10101365	0	good
10101390	1	bad
10101399	5	bad
10101404	0	good
10101412	0	bad
10101419	5	good
10101424	0	good
10101446	4	good
10101453	5	bad
10101455	5	good
10101483	5	good
10101498	5	good
10101509	5	good
10101537	5	good
10101578	5	good
10101579	3	bad
10101598	5	good
10101601	0	bad
10101617	5	good
10101637	4	good
10101703	0	good
10101723	5	good
10101840	5	bad
10101861	4	bad
10101893	0	good
10101896	5	good
10101909	5	good
10101940	5	bad
10101978	0	bad
10101979	0	bad
10101982	5	good
10101983	5	good
10101989	5	bad
10102016	5	good
10102025	0	good
10102039	4	good
10102109	0	bad
10102125	5	good
10102141	0	good
10102182	5	good
10102199	5	good
10102224	4	good
10102256	5	good
10102267	3	good
10102275	5	good
10102278	5	good
10102308	5	bad
10102314	5	bad
10102384	5	good
10102409	5	bad
10102438	5	good
10102448	5	good
10102451	0	good
10102470	1	bad
10102556	0	bad
10102569	5	good
10102580	5	bad
10102585	5	good
10102602	4	bad
10102641	5	good
10102667	3	good
10102683	5	bad
10102702	5	good
10102716	5	good
10102723	0	good
10102733	5	good
10102763	5	bad
10102770	0	good
10102805	0	good
10102828	5	good
10102843	5	bad
10102872	5	bad
10102911	5	good
10102921	3	good
10102946	5	bad
10102965	5	good
10102974	0	bad
10102980	0	bad
10103018	5	good
10103020	3	bad
10103040	5	good
10103066	0	good
10103072	5	good
10103094	5	bad
10103113	5	bad
10103116	5	good
10103158	5	bad
10103178	4	bad
10103205	5	good
10103214	5	good
10103219	5	good
10103266	5	bad
10103270	5	bad
10103274	5	bad
10103283	4	bad
10103293	4	good
10103295	5	good
10103304	5	bad
10103314	0	good
10103357	3	good
10103495	4	good
10103529	5	good
10103588	5	good
10103589	5	good
10103607	5	bad
10103616	5	good
10103626	5	good
10103650	4	bad
10103674	5	bad
10103709	5	good
10103739	1	good
10103752	5	good
10103759	5	good
10103804	5	bad
10103847	5	bad
10103854	0	good
10103887	5	bad
10103898	5	bad
10103913	5	good
10103927	5	good
10103934	4	good
10103993	0	good
10103994	5	good
10104004	5	bad
10104072	5	good
10104082	5	bad
10104084	5	good
10104109	5	bad
10104128	4	bad
10104193	5	bad
10104194	5	bad
10104199	5	good
10104201	0	bad
10104222	5	good
10104229	5	bad
10104235	5	bad
10104237	5	bad
10104291	1	good
10104316	5	bad
10104327	5	bad
10104330	0	bad
10104342	0	good
10104416	5	bad
10104440	0	bad
10104450	5	good
10104467	0	good
10104476	0	good
10104477	5	bad
10104484	5	good
10104507	0	bad
10104534	5	bad
10104555	0	good
10104574	0	good
10104592	5	good
10104619	5	good
10104630	0	good
10104642	5	bad
10104650	5	bad
10104652	5	good
10104657	5	bad
10104659	5	bad
10104701	5	good
10104705	5	bad
10104709	5	good
10104732	3	good
10104780	5	good
10104798	5	good
10104826	5	bad
10104882	5	good
10104895	5	good
10104904	5	bad
10104924	0	bad
10104938	0	bad
10104945	0	good
10104960	5	bad
10104971	5	bad
10104978	1	good
10105033	5	good
10105043	3	good
10105084	0	bad
10105099	5	good
10105126	4	bad
10105130	5	good
10105160	1	bad
10105226	4	bad
10105244	0	bad
10105263	5	bad
10105279	0	good
10105300	5	good
10105376	0	good
10105382	5	good
10105385	5	good
10105393	0	good
10105396	5	good
10105416	0	bad
10105418	5	bad
10105431	5	good
10105439	5	good
10105444	5	good
10105474	5	good
10105488	5	good
10105510	5	bad
10105559	5	good
10105617	5	bad
10105624	4	bad
10105628	5	good
10105649	5	bad
10105717	0	bad
10105720	5	good
10105741	4	good
10105753	5	good
10105789	5	good
10105870	1	bad
10105906	3	good
10105921	0	bad
10105928	1	bad
10105933	0	good
10105935	3	good
10105937	4	good
10105940	5	bad
10105964	5	good
10105977	3	good
10105984	5	bad
10106027	5	good
10106029	5	bad
10106030	5	bad
10106066	5	good
10106085	5	good
10106105	5	good
10106120	3	good
10106155	0	bad
10106158	1	bad
10106173	0	good
10106242	0	bad
10106248	4	good
10106250	5	good
10106265	5	good
10106289	5	bad
10106308	1	good
10106337	5	good
10106345	5	bad
10106365	5	good
10106406	5	good
10106407	5	good
10106426	4	good
10106434	0	good
10106463	5	good
10106521	5	good
10106546	5	bad
10106549	5	bad
10106568	5	good
10106599	0	good
10106606	5	bad
10106612	5	good
10106627	5	bad
10106643	0	bad
10106650	5	good
10106671	5	good
10106678	5	bad
10106687	5	bad
10106694	0	bad
10106707	5	good
10106710	0	good
10106718	5	good
10106766	5	good
10106783	5	good
10106807	5	good
10106809	4	good
10106818	5	good
10106868	5	good
10106883	0	bad
10106907	5	good
10106910	0	good
10106913	4	bad
10106944	5	bad
10106953	5	good
10106968	3	good
10106987	5	good
10107001	0	good
10107005	5	good
10107032	0	good
10107044	5	good
10107050	0	good
10107062	4	good
10107080	5	good
10107115	0	bad
10107129	5	good
10107134	5	good
10107140	5	good
10107150	5	good
10107164	5	good
10107175	4	good
10107193	5	good
10107238	0	bad
10107258	5	good
10107268	5	bad
10107319	5	good
10107323	0	bad
10107334	5	bad
10107400	5	bad
10107429	5	bad
10107459	0	good
10107464	0	bad
10107476	5	good
10107509	0	bad
10107510	5	bad
10107543	0	good
10107545	3	good
10107554	5	bad
10107574	5	good
10107581	0	good
10107627	5	bad
10107629	5	good
10107663	5	bad
10107673	5	bad
10107702	5	good
10107708	5	good
10107733	5	bad
10107771	5	good
10107797	5	bad
10107805	3	bad
10107808	0	bad
10107828	5	good
10107837	5	bad
10107858	5	good
10107923	5	bad
10107931	5	good
10107937	5	good
10107946	0	bad
10107949	0	bad
10107972	5	good
10107993	5	good
10107994	1	good
10107999	5	bad
10108022	5	good
10108031	5	bad
10108050	5	good
10108082	5	good
10108090	5	good
10108104	3	good
10108118	5	bad
10108129	0	bad
10108139	5	bad
10108144	0	good
10108148	0	bad
10108208	0	bad
10108236	0	bad
10108257	0	good
10108284	4	good
10108322	5	good
10108325	5	good
10108326	5	bad
10108345	4	good
10108368	5	bad
10108416	1	bad
10108419	3	good
10108423	5	good
10108468	5	good
10108481	5	good
10108507	5	bad
10108508	0	good
10108539	5	good
10108542	0	bad
10108543	5	good
10108549	5	bad
10108551	5	good
10108574	0	bad
10108578	5	good
10108622	0	good
10108646	5	good
10108648	5	bad
10108655	5	good
10108701	5	bad
10108723	5	good
10108744	3	good
10108790	5	good
10108809	3	good
10108812	5	good
10108813	0	good
10108830	5	bad
10108833	5	good
10108870	5	good
10108872	5	good
10108894	5	good
10108920	4	bad
10108921	1	bad
10108936	5	good
10108953	5	good
10108959	3	good
10108960	0	bad
10108995	5	good
10109010	4	bad
10109017	5	good
10109026	5	good
10109027	4	good
10109042	5	bad
10109043	5	good
10109048	1	bad
10109049	5	bad
10109128	5	good
10109178	5	good
10109197	5	good
10109255	0	good
10109265	5	good
10109290	0	bad
10109296	1	bad
10109309	5	bad
10109316	0	good
10109321	5	bad
10109335	5	good
10109341	5	bad
10109348	5	bad
10109362	5	good
10109371	5	good
10109395	5	bad
10109399	5	bad
10109423	3	bad
10109427	0	bad
10109434	0	bad
10109450	5	good
10109468	5	good
10109486	0	bad
10109498	5	good
10109507	5	good
10109522	0	good
10109557	5	good
10109594	5	good
10109607	5	good
10109611	5	good
10109612	5	good
10109616	5	good
10109663	5	bad
10109680	5	good
10109683	5	good
10109700	0	good
10109708	0	bad
10109772	5	good
10109775	5	good
10109780	5	good
10109782	5	good
10109790	0	good
10109817	5	bad
10109819	5	bad
10109828	5	bad
10109835	4	good
10109850	5	good
10109863	5	bad
10109875	0	good
10109905	5	good
10109914	5	good
10109920	5	bad
10109943	0	good
10109974	3	bad
10109985	5	good
10109986	5	good
10109987	5	bad
10109988	0	bad
10110001	0	bad
10110010	5	bad
10110036	3	good
10110054	5	bad
10110069	5	good
10110074	0	good
10110096	5	good
10110116	5	bad
10110118	5	good
10110119	0	good
10110125	4	bad
10110151	4	good
10110158	5	good
10110164	5	good
10110179	0	good
10110181	5	bad
10110192	5	good
10110209	5	good
10110221	5	bad
10110225	5	good
10110228	5	good
10110239	0	good
10110274	5	bad
10110289	5	good
10110300	4	good
10110312	5	good
10110344	5	good
10110350	3	good
10110353	5	good
10110357	4	bad
10110366	5	good
10110391	3	good
10110407	0	bad
10110415	5	good
10110418	0	good
10110501	5	good
10110530	5	good
10110558	5	good
10110561	0	good
10110581	5	good
10110583	0	good
10110616	5	bad
10110617	5	good
10110618	5	good
10110639	0	good
10110641	5	good
10110645	3	bad
10110658	5	bad
10110681	4	good
10110684	5	bad
10110699	5	good
10110702	5	good
10110709	5	bad
10110724	4	bad
10110730	5	good
10110746	5	good
10110765	5	good
10110783	5	bad
10110793	0	bad
10110803	0	good
10110834	5	bad
10110849	0	bad
10110859	5	good
10110935	3	good
10110937	0	good
10110956	0	good
10110999	5	good
10111007	0	good
10111012	0	good
10111029	5	good
10111031	5	good
10111037	5	good
10111049	0	bad
10111050	3	bad
10111054	0	good
10111077	5	good
10111108	5	good
10111111	5	good
10111113	5	good
10111117	5	bad
10111126	0	good
10111134	3	good
10111156	5	good
10111177	5	good
10111184	5	good
10111186	5	good
10111211	0	good
10111221	4	good
10111222	5	good
10111233	5	good
10111239	5	good
10111270	5	good
10111279	5	bad
10111285	5	good
10111312	5	good
10111320	4	bad
10111342	5	bad
10111346	5	bad
10111352	4	good
10111354	5	good
10111385	5	bad
10111430	5	bad
10111453	5	bad
10111482	0	bad
10111486	4	bad
10111529	5	good
10111535	0	bad
10111544	5	good
10111555	0	bad
10111556	4	good
10111573	4	good
10111576	5	good
10111579	5	good
10111602	5	good
10111634	5	bad
10111644	4	good
10111648	5	good
10111652	5	good
10111654	5	good
10111661	5	good
10111673	3	good
10111689	5	good
10111696	0	bad
10111726	5	bad
10111730	5	good
10111740	5	good
10111759	5	good
10111767	0	good
10111780	4	good
10111784	0	good
10111810	5	bad
10111812	5	bad
10111827	4	bad
10111828	5	good
10111842	0	good
10111889	5	good
10111918	5	good
10111920	5	good
10111922	5	good
10111925	5	good
10111932	5	bad
10111945	0	good
10111966	5	good
10111975	5	good
10111979	3	good
10111984	5	bad
10112018	5	good
10112022	4	good
10112031	5	good
10112051	5	good
10112075	5	good
10112084	5	good
10112087	5	bad
10112097	5	good
10112139	0	good
10112160	5	good
10112199	5	bad
10112236	5	good
10112304	0	bad
10112318	5	good
10112339	0	good
10112355	5	bad
10112360	4	good
10112384	5	good
10112438	3	bad
10112439	5	good
10112444	0	bad
10112453	5	good
10112460	5	bad
10112463	0	bad
10112475	1	good
10112501	5	good
10112533	1	bad
10112542	4	good
10112548	5	good
10112554	5	bad
10112573	0	bad
10112584	1	good
10112589	5	bad
10112639	5	good
10112642	5	good
10112643	5	good
10112659	5	good
10112661	0	good
10112731	0	bad
10112756	5	good
10112762	3	good
10112766	5	bad
10112768	5	bad
10112771	0	good
10112773	5	bad
10112776	5	bad
10112781	4	bad
10112784	0	good
10112785	5	good
10112792	5	bad
10112827	5	good
10112842	5	good
10112870	5	bad
10112878	4	good
10112922	1	good
10112933	5	good
10112942	5	bad
10112945	5	bad
10112978	5	bad
10112982	5	bad
10113034	5	good
10113047	5	good
10113048	5	bad
