uid	format-tags-com.android.version	tag
10052044	-1	bad
10052076	-1	good
10052109	3	good
10052152	-1	good
10052156	-1	good
10052185	-1	bad
10052200	1	good
10052243	-1	good
10052258	-1	good
10052262	-1	bad
10052265	1	bad
10052270	1	bad
10052274	0	good
10052297	-1	bad
10052323	-1	good
10052326	-1	bad
10052351	1	bad
10052353	-1	bad
10052369	-1	good
10052381	-1	good
10052402	-1	good
10052440	-1	bad
10052473	-1	good
10052476	-1	good
10052489	-1	good
10052504	0	good
10052517	-1	good
10052602	-1	bad
10052611	2	bad
10052626	-1	good
10052628	-1	good
10052633	1	bad
10052645	-1	bad
10052663	-1	good
10052677	-1	good
10052679	-1	good
10052684	-1	bad
10052753	-1	good
10052754	-1	good
10052798	-1	bad
10052804	-1	bad
10052864	-1	good
10052895	-1	good
10052911	0	good
10052934	1	bad
10052940	-1	good
10052943	-1	good
10052945	-1	good
10052948	-1	bad
10052956	-1	good
10052964	1	good
10053024	1	bad
10053052	2	good
10053072	0	good
10053078	-1	good
10053121	-1	good
10053126	-1	bad
10053159	-1	bad
10053170	1	bad
10053204	-1	good
10053256	-1	good
10053268	-1	good
10053273	-1	good
10053303	-1	good
10053315	3	good
10053369	-1	good
10053384	0	bad
10053396	-1	good
10053405	-1	good
10053410	-1	bad
10053415	-1	bad
10053446	-1	good
10053480	-1	bad
10053491	-1	good
10053498	1	bad
10053507	1	good
10053515	-1	bad
10053518	-1	bad
10053532	-1	bad
10053538	-1	good
10053546	-1	bad
10053552	1	bad
10053558	-1	good
10053570	0	bad
10053573	-1	bad
10053589	-1	good
10053612	-1	good
10053618	-1	good
10053642	-1	good
10053679	-1	good
10053706	2	good
10053730	-1	bad
10053733	1	good
10053735	-1	bad
10053770	-1	good
10053812	-1	good
10053837	-1	good
10053842	-1	good
10053844	1	good
10053868	-1	good
10053886	-1	good
10053887	-1	good
10053891	-1	good
10053894	-1	good
10053904	-1	bad
10053924	-1	good
10053926	-1	bad
10053947	1	bad
10053972	-1	bad
10053976	1	good
10053977	-1	good
10053992	-1	good
10054011	-1	good
10054013	1	bad
10054045	-1	good
10054046	-1	good
10054047	1	good
10054054	-1	good
10054085	0	bad
10054104	0	good
10054114	-1	bad
10054124	-1	bad
10054127	1	good
10054148	1	good
10054162	-1	bad
10054174	0	good
10054181	-1	bad
10054189	2	good
10054196	-1	good
10054210	-1	good
10054249	-1	good
10054257	-1	bad
10054260	-1	good
10054289	-1	good
10054311	-1	bad
10054319	-1	good
10054321	-1	good
10054353	-1	bad
10054397	-1	good
10054415	-1	good
10054426	-1	good
10054432	-1	good
10054453	-1	good
10054480	-1	good
10054485	-1	good
10054489	-1	good
10054502	-1	bad
10054510	-1	good
10054518	3	good
10054523	-1	bad
10054528	-1	bad
10054543	-1	good
10054549	0	good
10054553	-1	bad
10054554	-1	good
10054569	-1	good
10054587	2	good
10054637	-1	good
10054659	1	good
10054666	-1	good
10054672	-1	good
10054675	-1	good
10054697	3	good
10054701	-1	good
10054722	0	good
10054729	-1	bad
10054741	1	bad
10054744	-1	bad
10054754	-1	good
10054779	1	good
10054780	-1	bad
10054792	0	good
10054798	1	bad
10054805	-1	bad
10054812	-1	bad
10054813	-1	good
10054832	-1	bad
10054845	-1	bad
10054871	-1	bad
10054876	0	good
10054911	-1	good
10054918	-1	bad
10054949	2	good
10054965	0	good
10054981	-1	good
10055014	-1	bad
10055021	-1	good
10055043	-1	bad
10055054	-1	good
10055056	-1	good
10055057	-1	good
10055067	-1	good
10055071	-1	good
10055078	-1	good
10055103	1	good
10055115	-1	good
10055125	-1	good
10055126	-1	good
10055162	-1	good
10055169	1	good
10055182	2	good
10055194	-1	good
10055217	-1	good
10055238	1	good
10055246	-1	good
10055249	-1	bad
10055282	-1	bad
10055283	-1	bad
10055285	-1	good
10055316	-1	good
10055335	-1	bad
10055336	-1	bad
10055354	-1	good
10055362	-1	bad
10055390	-1	bad
10055396	-1	good
10055399	-1	good
10055424	-1	good
10055439	-1	good
10055456	-1	bad
10055498	1	good
10055504	0	good
10055524	1	good
10055539	1	good
10055577	-1	bad
10055609	-1	bad
10055616	-1	bad
10055625	-1	good
10055682	-1	good
10055715	-1	good
10055719	1	good
10055723	-1	good
10055744	-1	good
10055754	-1	bad
10055774	1	bad
10055786	-1	bad
10055802	-1	bad
10055857	-1	good
10055873	-1	good
10055880	-1	good
10055896	1	good
10055900	-1	good
10055919	-1	good
10055993	1	bad
10055994	-1	good
10056005	-1	good
10056008	-1	bad
10056028	-1	good
10056042	-1	good
10056062	-1	good
10056063	-1	bad
10056073	-1	good
10056079	1	bad
10056094	1	good
10056099	2	good
10056112	1	bad
10056123	-1	good
10056169	-1	good
10056186	-1	good
10056212	0	bad
10056213	-1	bad
10056227	-1	bad
10056236	-1	bad
10056239	-1	good
10056263	1	good
10056272	-1	good
10056282	-1	good
10056289	1	bad
10056294	-1	bad
10056304	2	good
10056307	1	good
10056326	-1	good
10056328	-1	good
10056330	-1	bad
10056347	-1	bad
10056359	1	good
10056366	1	good
10056397	-1	good
10056415	-1	good
10056428	-1	good
10056429	-1	bad
10056445	-1	bad
10056447	1	bad
10056450	-1	bad
10056461	1	good
10056470	1	good
10056473	-1	good
10056515	-1	bad
10056521	-1	bad
10056532	-1	good
10056548	-1	good
10056549	-1	good
10056565	-1	bad
10056590	-1	good
10056599	0	good
10056600	-1	bad
10056614	0	good
10056666	0	bad
10056681	-1	bad
10056685	1	bad
10056704	-1	good
10056722	1	good
10056728	-1	good
10056738	2	good
10056746	-1	good
10056747	0	bad
10056774	-1	good
10056802	-1	bad
10056812	0	good
10056824	1	good
10056828	1	bad
10056843	-1	good
10056877	-1	good
10056920	-1	bad
10056928	-1	bad
10056940	-1	bad
10056948	1	good
10056960	2	good
10056971	-1	bad
10056974	0	bad
10057009	-1	bad
10057013	-1	good
10057032	1	good
10057047	-1	good
10057052	-1	good
10057054	3	good
10057056	1	good
10057059	-1	good
10057068	-1	good
10057086	-1	good
10057099	1	good
10057105	-1	good
10057107	-1	good
10057122	-1	good
10057132	-1	good
10057159	-1	bad
10057174	-1	good
10057179	-1	good
10057191	1	good
10057195	2	bad
10057196	1	good
10057199	-1	good
10057200	1	good
10057202	-1	bad
10057213	-1	bad
10057218	-1	good
10057229	-1	bad
10057237	-1	good
10057255	-1	good
10057262	-1	bad
10057266	-1	good
10057271	-1	good
10057326	-1	good
10057331	-1	bad
10057362	0	bad
10057368	-1	good
10057380	1	good
10057394	-1	bad
10057401	1	bad
10057406	-1	bad
10057414	1	good
10057418	-1	bad
10057463	-1	bad
10057472	-1	good
10057477	0	bad
10057479	0	good
10057498	-1	bad
10057522	1	good
10057527	-1	bad
10057534	1	good
10057598	-1	good
10057618	-1	bad
10057641	-1	good
10057654	-1	good
10057659	1	good
10057693	-1	bad
10057703	0	good
10057746	-1	bad
10057753	1	bad
10057804	-1	bad
10057806	-1	good
10057827	-1	good
10057828	-1	bad
10057829	-1	good
10057846	-1	good
10057855	-1	good
10057858	-1	good
10057859	-1	bad
10057883	-1	good
10057892	-1	bad
10057894	-1	bad
10057958	-1	bad
10057993	-1	good
10058004	-1	good
10058018	-1	bad
10058039	2	good
10058048	-1	good
10058056	-1	good
10058082	-1	bad
10058085	-1	bad
10058103	1	good
10058109	-1	good
10058113	-1	good
10058163	-1	good
10058167	-1	good
10058169	-1	good
10058211	-1	good
10058212	1	bad
10058220	2	bad
10058222	3	bad
10058300	2	good
10058302	-1	good
10058310	0	bad
10058321	-1	good
10058329	-1	bad
10058335	1	good
10058369	-1	bad
10058380	-1	bad
10058387	-1	bad
10058422	1	good
10058429	-1	good
10058430	-1	good
10058432	-1	good
10058453	0	bad
10058454	-1	bad
10058474	-1	good
10058487	1	bad
10058493	-1	bad
10058545	1	good
10058546	-1	good
10058589	-1	good
10058657	1	good
10058754	1	bad
10058758	-1	bad
10058798	-1	good
10058820	-1	bad
10058825	-1	good
10058831	1	bad
10058850	0	bad
10058867	1	bad
10058869	1	good
10058881	1	good
10058883	-1	good
10058886	-1	good
10058892	-1	bad
10058896	0	good
10058911	-1	good
10058917	-1	bad
10058966	-1	good
10058982	-1	bad
10058989	-1	bad
10059003	3	good
10059006	-1	bad
10059014	0	good
10059037	0	good
10059051	3	good
10059077	-1	good
10059081	-1	good
10059095	-1	bad
10059126	-1	good
10059146	1	bad
10059155	-1	good
10059166	2	good
10059179	-1	good
10059213	1	good
10059222	-1	bad
10059247	-1	good
10059259	0	good
10059268	0	good
10059315	-1	good
10059329	-1	good
10059335	-1	good
10059366	1	bad
10059372	-1	good
10059418	-1	bad
10059450	-1	good
10059497	-1	bad
10059501	-1	good
10059505	-1	good
10059515	-1	good
10059522	-1	good
10059537	-1	bad
10059542	-1	bad
10059555	1	bad
10059559	0	good
10059661	-1	good
10059678	-1	good
10059679	0	good
10059722	-1	bad
10059724	-1	bad
10059763	-1	good
10059773	-1	good
10059822	-1	good
10059868	-1	good
10059872	-1	good
10059873	-1	good
10059877	1	bad
10059885	-1	bad
10059886	-1	good
10059888	1	good
10059901	-1	good
10059939	-1	bad
10059960	-1	good
10059978	1	bad
10059982	1	good
10059989	2	good
10060002	-1	bad
10060008	-1	bad
10060030	1	good
10060043	-1	good
10060051	0	good
10060057	1	good
10060062	-1	good
10060077	-1	good
10060080	-1	good
10060093	-1	good
10060094	2	bad
10060131	1	good
10060148	1	bad
10060165	-1	bad
10060198	-1	good
10060206	-1	bad
10060211	-1	bad
10060214	-1	good
10060218	0	bad
10060226	-1	bad
10060229	-1	bad
10060256	0	good
10060279	-1	good
10060282	-1	bad
10060283	-1	good
10060305	0	good
10060316	-1	bad
10060317	2	good
10060347	-1	good
10060404	-1	bad
10060421	-1	good
10060442	-1	good
10060445	-1	bad
10060457	-1	good
10060460	-1	bad
10060464	-1	bad
10060483	-1	good
10060484	-1	good
10060493	-1	good
10060494	-1	good
10060522	1	good
10060528	1	good
10060547	-1	good
10060570	1	good
10060575	-1	bad
10060577	0	good
10060600	-1	good
10060603	-1	good
10060643	-1	good
10060665	-1	good
10060673	1	good
10060697	-1	good
10060708	-1	good
10060714	-1	good
10060758	-1	good
10060790	-1	good
10060791	1	good
10060825	2	good
10060832	-1	good
10060838	-1	good
10060845	-1	good
10060847	-1	bad
10060906	-1	good
10060914	0	bad
10060923	-1	good
10060936	-1	good
10060944	0	good
10060972	1	good
10060974	0	good
10060991	-1	bad
10061038	-1	good
10061062	1	good
10061082	-1	good
10061089	-1	bad
10061091	1	bad
10061123	-1	good
10061160	1	good
10061165	2	good
10061215	-1	good
10061219	-1	bad
10061235	-1	good
10061248	1	bad
10061273	-1	bad
10061280	-1	good
10061301	-1	bad
10061308	-1	bad
10061318	-1	good
10061333	-1	good
10061335	-1	good
10061345	-1	bad
10061353	-1	good
10061371	2	good
10061378	-1	good
10061397	-1	good
10061408	-1	good
10061409	1	good
10061413	-1	bad
10061418	-1	good
10061437	1	good
10061448	-1	good
10061462	1	good
10061463	-1	good
10061505	-1	bad
10061514	-1	good
10061520	-1	good
10061534	2	good
10061560	-1	good
10061569	-1	good
10061575	2	good
10061634	-1	good
10061646	-1	bad
10061660	1	bad
10061661	-1	good
10061705	-1	bad
10061736	-1	bad
10061774	-1	good
10061779	-1	good
10061786	-1	bad
10061787	2	good
10061804	-1	good
10061874	-1	good
10061928	-1	good
10061964	-1	good
10061978	1	good
10061987	-1	bad
10062004	-1	bad
10062016	0	good
10062041	0	good
10062065	-1	good
10062079	-1	good
10062093	-1	good
10062095	1	good
10062100	-1	good
10062108	-1	good
10062116	-1	good
10062120	-1	good
10062124	-1	good
10062147	-1	bad
10062163	1	bad
10062167	1	good
10062173	-1	good
10062187	-1	good
10062199	-1	good
10062234	-1	good
10062239	-1	good
10062262	1	good
10062298	-1	good
10062310	-1	bad
10062329	-1	bad
10062334	-1	good
10062376	-1	good
10062382	-1	bad
10062386	-1	good
10062390	1	good
10062420	1	good
10062429	-1	good
10062475	2	good
10062483	-1	good
10062484	-1	bad
10062499	1	good
10062599	0	good
10062608	-1	bad
10062638	-1	good
10062656	-1	good
10062661	-1	good
10062683	-1	good
10062692	1	good
10062699	-1	good
10062726	-1	good
10062730	-1	good
10062736	-1	bad
10062788	-1	good
10062802	1	good
10062805	-1	bad
10062814	-1	good
10062818	0	bad
10062831	-1	good
10062869	1	bad
10062889	-1	good
10062918	-1	bad
10062928	2	good
10062952	-1	bad
10062954	1	good
10062957	1	bad
10062962	-1	good
10062970	-1	bad
10062983	-1	bad
10063000	-1	good
10063001	-1	good
10063003	-1	bad
10063010	1	bad
10063020	-1	good
10063051	-1	good
10063057	-1	good
10063068	-1	bad
10063084	-1	good
10063099	-1	good
10063110	1	good
10063124	-1	good
10063172	-1	good
10063177	-1	good
10063214	-1	good
10063222	1	bad
10063224	-1	bad
10063234	1	good
10063250	-1	good
10063257	-1	bad
10063317	-1	good
10063341	-1	bad
10063363	-1	good
10063371	-1	good
10063373	-1	good
10063387	-1	good
10063411	-1	good
10063414	-1	good
10063440	1	good
10063442	-1	good
10063473	-1	good
10063475	1	bad
10063482	-1	good
10063532	-1	good
10063542	-1	good
10063544	2	bad
10063548	-1	good
10063575	-1	good
10063589	0	good
10063601	-1	good
10063655	1	good
10063675	-1	bad
10063678	0	bad
10063684	-1	good
10063702	-1	good
10063708	-1	good
10063757	-1	good
10063765	-1	good
10063773	-1	good
10063785	0	bad
10063788	-1	good
10063795	-1	bad
10063838	0	good
10063897	-1	good
10063901	-1	bad
10063912	-1	good
10063922	-1	bad
10063923	-1	good
10063936	-1	bad
10063948	-1	good
10063986	-1	good
10063990	-1	bad
10064010	-1	good
10064019	-1	good
10064056	-1	bad
10064061	-1	good
10064093	0	good
10064101	-1	bad
10064106	0	good
10064140	2	bad
10064144	2	bad
10064151	-1	good
10064209	-1	bad
10064241	-1	good
10064262	1	bad
10064267	1	good
10064276	-1	good
10064279	1	good
10064318	-1	bad
10064339	-1	bad
10064354	-1	good
10064361	-1	bad
10064363	1	good
10064365	-1	good
10064368	-1	bad
10064372	-1	good
10064378	-1	good
10064394	0	good
10064430	0	good
10064434	-1	good
10064447	-1	bad
10064457	1	bad
10064500	-1	good
10064523	0	bad
10064527	-1	bad
10064529	-1	good
10064571	-1	good
10064600	-1	good
10064609	-1	bad
10064617	-1	good
10064626	-1	bad
10064642	1	bad
10064649	-1	good
10064653	-1	good
10064655	-1	bad
10064662	-1	good
10064670	-1	bad
10064678	1	bad
10064717	1	good
10064723	-1	good
10064752	-1	bad
10064771	-1	bad
10064799	1	bad
10064803	-1	good
10064812	-1	bad
10064877	-1	bad
10064878	-1	good
10064895	0	good
10064904	-1	bad
10064909	-1	good
10064911	-1	bad
10064943	-1	good
10064944	-1	bad
10064955	-1	good
10064987	0	good
10065001	-1	good
10065094	0	good
10065099	-1	bad
10065120	1	good
10065159	-1	good
10065214	-1	bad
10065240	-1	good
10065243	-1	good
10065260	-1	good
10065266	-1	good
10065286	-1	good
10065290	-1	good
10065308	-1	good
10065312	-1	good
10065328	-1	good
10065335	-1	good
10065352	1	good
10065386	-1	bad
10065394	-1	good
10065401	1	good
10065404	-1	good
10065408	-1	good
10065409	-1	bad
10065412	-1	good
10065423	-1	good
10065462	0	bad
10065471	-1	bad
10065489	1	good
10065506	-1	good
10065522	1	good
10065525	-1	good
10065534	1	good
10065557	-1	good
10065567	-1	good
10065568	-1	good
10065587	-1	bad
10065619	1	good
10065621	0	bad
10065630	-1	good
10065641	0	bad
10065654	-1	good
10065655	-1	good
10065669	-1	bad
10065679	-1	good
10065719	-1	good
10065742	-1	bad
10065745	0	good
10065769	-1	good
10065775	-1	good
10065787	-1	good
10065845	-1	good
10065857	-1	good
10065908	1	good
10065926	-1	good
10065955	-1	good
10065965	-1	bad
10065966	0	good
10065990	1	bad
10066008	-1	good
10066039	-1	good
10066055	-1	bad
10066086	1	good
10066089	-1	good
10066101	1	good
10066111	0	good
10066130	-1	bad
10066178	-1	bad
10066181	1	good
10066215	0	good
10066222	-1	good
10066233	-1	good
10066243	-1	good
10066256	-1	good
10066275	-1	good
10066297	-1	good
10066307	-1	bad
10066342	-1	good
10066344	1	good
10066360	0	bad
10066397	-1	good
10066460	-1	bad
10066474	-1	good
10066493	1	good
10066508	-1	bad
10066520	-1	good
10066545	1	good
10066551	-1	good
10066554	1	good
10066561	-1	good
10066570	-1	good
10066571	-1	bad
10066584	-1	good
10066594	-1	good
10066619	1	bad
10066648	-1	bad
10066676	1	good
10066690	0	bad
10066692	-1	bad
10066693	-1	bad
10066709	1	good
10066715	-1	good
10066718	-1	good
10066724	-1	good
10066726	-1	good
10066735	0	good
10066770	0	good
10066780	-1	good
10066796	-1	good
10066831	-1	good
10066836	0	good
10066907	-1	bad
10066929	-1	good
10066937	1	bad
10066954	-1	bad
10066956	-1	good
10066962	1	bad
10066977	1	bad
10066990	1	good
10067016	1	bad
10067026	1	good
10067064	-1	good
10067074	-1	good
10067109	-1	bad
10067113	-1	bad
10067116	-1	bad
10067129	-1	good
10067135	1	good
10067136	2	good
10067137	-1	bad
10067139	1	bad
10067180	-1	good
10067210	2	good
10067222	0	good
10067254	-1	good
10067302	-1	good
10067320	1	good
10067324	-1	good
10067328	-1	good
10067332	-1	bad
10067340	-1	good
10067366	-1	bad
10067408	1	good
10067451	-1	good
10067465	-1	good
10067467	-1	bad
10067483	-1	good
10067498	2	good
10067529	-1	bad
10067546	0	good
10067555	-1	good
10067568	-1	good
10067571	-1	good
10067588	-1	good
10067621	-1	good
10067686	-1	good
10067733	-1	bad
10067750	1	good
10067769	-1	good
10067777	1	good
10067787	0	good
10067799	-1	bad
10067820	-1	good
10067826	-1	bad
10067872	0	good
10067945	-1	bad
10067986	0	bad
10067988	-1	good
10068006	-1	bad
10068008	-1	good
10068028	-1	good
10068047	-1	bad
10068055	2	good
10068074	-1	good
10068121	1	good
10068143	-1	good
10068148	-1	good
10068173	-1	good
10068193	-1	good
10068198	-1	good
10068211	-1	bad
10068230	-1	good
10068266	0	good
10068267	-1	bad
10068275	-1	good
10068289	-1	good
10068313	-1	bad
10068319	1	bad
10068326	-1	good
10068334	-1	good
10068361	-1	good
10068397	-1	good
10068405	-1	good
10068414	-1	good
10068445	-1	bad
10068453	1	bad
10068468	0	good
10068471	-1	bad
10068474	1	bad
10068480	-1	good
10068499	1	good
10068502	-1	good
10068506	-1	bad
10068521	-1	good
10068531	-1	bad
10068539	-1	bad
10068542	1	good
10068626	0	good
10068630	1	good
10068654	-1	bad
10068662	-1	good
10068674	-1	bad
10068685	-1	good
10068692	1	good
10068699	0	good
10068704	-1	good
10068714	3	good
10068799	-1	bad
10068808	-1	good
10068820	-1	good
10068835	-1	bad
10068845	-1	bad
10068859	-1	bad
10068882	-1	bad
10068891	2	good
10068894	1	good
10068904	-1	good
10068916	0	good
10068959	-1	good
10068979	-1	bad
10068982	-1	good
10069051	-1	good
10069059	-1	bad
10069082	0	bad
10069091	-1	bad
10069098	1	good
10069113	0	good
10069125	0	good
10069130	-1	good
10069163	2	good
10069170	-1	bad
10069185	-1	good
10069199	-1	good
10069206	-1	good
10069227	-1	good
10069241	1	good
10069253	-1	good
10069266	-1	good
10069267	-1	good
10069283	2	good
10069288	1	good
10069302	-1	good
10069337	-1	bad
10069373	-1	good
10069383	-1	good
10069436	-1	good
10069440	-1	good
10069461	0	good
10069474	-1	good
10069538	1	bad
10069543	-1	bad
10069591	-1	bad
10069612	-1	good
10069643	-1	good
10069667	0	good
10069721	-1	good
10069737	-1	bad
10069801	-1	good
10069803	-1	good
10069806	-1	good
10069817	0	good
10069823	-1	good
10069833	0	bad
10069865	0	bad
10069873	-1	good
10069890	-1	good
10069919	1	good
10069943	-1	good
10069959	-1	good
10069981	-1	good
10070028	-1	good
10070032	-1	good
10070037	-1	good
10070041	-1	good
10070045	-1	good
10070057	-1	bad
10070077	-1	good
10070124	-1	good
10070145	-1	bad
10070150	-1	bad
10070189	-1	good
10070193	-1	bad
10070195	-1	good
10070196	-1	good
10070242	2	bad
10070245	-1	good
10070246	-1	good
10070249	0	good
10070262	1	good
10070266	-1	good
10070270	0	good
10070282	1	good
10070286	-1	good
10070295	-1	good
10070297	-1	good
10070315	-1	good
10070320	-1	good
10070395	1	good
10070397	-1	bad
10070431	-1	good
10070459	2	good
10070492	0	bad
10070495	1	bad
10070512	-1	bad
10070520	-1	bad
10070541	-1	good
10070545	-1	good
10070587	1	good
10070623	-1	good
10070636	0	good
10070641	1	bad
10070646	-1	good
10070655	-1	good
10070674	-1	good
10070701	-1	good
10070725	-1	good
10070745	-1	bad
10070746	1	bad
10070757	-1	good
10070770	-1	good
10070794	-1	good
10070809	-1	bad
10070818	-1	good
10070851	-1	good
10070871	-1	good
10070882	3	good
10070903	-1	bad
10070914	-1	good
10070947	-1	bad
10070980	-1	good
10070989	-1	bad
10071036	-1	bad
10071037	-1	good
10071052	-1	bad
10071053	-1	good
10071056	-1	good
10071073	-1	bad
10071076	-1	bad
10071084	-1	good
10071090	1	good
10071104	0	bad
10071124	-1	good
10071130	-1	bad
10071138	-1	good
10071148	1	good
10071151	1	good
10071156	1	bad
10071159	-1	good
10071180	0	good
10071197	-1	good
10071202	-1	good
10071266	-1	bad
10071287	-1	good
10071315	-1	good
10071401	-1	bad
10071416	-1	good
10071443	-1	good
10071471	-1	good
10071502	-1	bad
10071521	-1	good
10071546	1	bad
10071572	0	bad
10071590	-1	good
10071612	-1	good
10071630	-1	bad
10071631	-1	good
10071651	2	bad
10071653	1	bad
10071659	-1	bad
10071691	-1	good
10071696	-1	good
10071708	-1	bad
10071712	-1	good
10071713	-1	bad
10071718	-1	good
10071720	-1	bad
10071726	-1	bad
10071749	-1	good
10071770	-1	good
10071786	-1	good
10071796	0	good
10071797	-1	good
10071802	-1	good
10071838	-1	good
10071876	1	bad
10071882	-1	bad
10071891	-1	bad
10071892	0	good
10071894	-1	good
10071925	-1	good
10071936	-1	good
10071964	-1	good
10071968	0	bad
10071980	-1	bad
10071985	-1	good
10071989	-1	good
10071998	-1	good
10072037	3	good
10072069	0	bad
10072071	-1	bad
10072089	-1	good
10072102	0	good
10072109	1	bad
10072111	1	good
10072121	2	good
10072133	1	bad
10072146	-1	good
10072182	-1	good
10072196	-1	good
10072199	-1	good
10072251	-1	good
10072294	-1	good
10072358	-1	bad
10072376	0	bad
10072382	-1	good
10072426	-1	good
10072474	0	good
10072501	1	bad
10072533	-1	bad
10072544	-1	bad
10072545	1	good
10072611	-1	bad
10072624	0	good
10072660	3	good
10072681	-1	good
10072708	-1	good
10072732	-1	bad
10072735	3	good
10072739	-1	good
10072755	-1	good
10072766	-1	good
10072767	-1	bad
10072776	1	bad
10072819	-1	good
10072825	0	good
10072842	-1	good
10072847	-1	good
10072872	-1	good
10072886	-1	good
10072906	-1	good
10072907	1	bad
10072915	-1	good
10072932	-1	good
10072958	-1	good
10072965	-1	good
10072977	-1	good
10072994	-1	good
10073000	-1	bad
10073008	-1	bad
10073030	0	good
10073031	-1	good
10073034	-1	bad
10073045	-1	bad
10073072	-1	good
10073109	1	good
10073128	-1	good
10073152	-1	good
10073171	-1	good
10073184	-1	bad
10073188	0	bad
10073214	-1	good
10073240	-1	good
10073257	-1	good
10073259	1	bad
10073271	-1	good
10073283	1	bad
10073305	-1	good
10073315	-1	good
10073338	-1	bad
10073342	-1	bad
10073364	-1	good
10073365	-1	bad
10073369	-1	bad
10073397	-1	good
10073415	1	good
10073436	-1	good
10073454	-1	good
10073469	-1	good
10073495	-1	bad
10073508	-1	good
10073540	-1	bad
10073551	-1	good
10073597	-1	good
10073615	1	bad
10073621	-1	good
10073625	-1	bad
10073628	1	bad
10073630	-1	bad
10073635	-1	good
10073651	1	good
10073719	-1	bad
10073740	-1	good
10073749	1	good
10073759	-1	good
10073821	-1	good
10073827	-1	good
10073832	1	good
10073887	-1	good
10073906	-1	bad
10073939	-1	good
10073949	2	bad
10073970	-1	bad
10074012	-1	bad
10074049	-1	good
10074060	-1	bad
10074065	-1	bad
10074087	1	bad
10074093	-1	good
10074114	1	bad
10074121	-1	bad
10074122	-1	bad
10074146	1	good
10074158	-1	good
10074159	0	bad
10074189	-1	good
10074195	-1	good
10074196	1	good
10074228	-1	good
10074232	-1	good
10074254	-1	bad
10074258	-1	good
10074308	-1	good
10074359	-1	bad
10074362	-1	good
10074370	-1	bad
10074394	1	good
10074417	1	bad
10074462	-1	bad
10074504	-1	good
10074528	1	good
10074542	-1	good
10074564	-1	bad
10074582	2	good
10074592	1	good
10074605	-1	good
10074618	-1	good
10074623	0	good
10074660	-1	bad
10074684	2	good
10074694	-1	bad
10074711	-1	bad
10074751	-1	bad
10074765	-1	good
10074766	1	bad
10074783	1	bad
10074801	-1	good
10074839	-1	bad
10074870	-1	good
10074921	-1	bad
10074927	-1	good
10074930	-1	good
10074955	-1	bad
10075086	1	good
10075098	1	bad
10075117	-1	good
10075144	0	bad
10075162	-1	good
10075181	-1	bad
10075182	-1	bad
10075186	1	bad
10075191	-1	good
10075218	-1	good
10075225	2	bad
10075245	-1	bad
10075252	-1	bad
10075260	-1	bad
10075279	-1	good
10075285	-1	bad
10075296	-1	good
10075370	2	good
10075392	-1	bad
10075444	-1	bad
10075495	-1	good
10075517	-1	good
10075539	1	bad
10075546	1	bad
10075588	0	good
10075618	-1	bad
10075644	-1	bad
10075658	2	good
10075663	-1	bad
10075666	1	good
10075669	-1	good
10075688	-1	good
10075763	-1	good
10075787	-1	good
10075792	-1	bad
10075795	-1	good
10075817	-1	good
10075826	-1	good
10075828	0	good
10075863	-1	bad
10075913	-1	good
10075941	-1	bad
10075944	2	good
10075952	-1	good
10075975	-1	good
10076015	-1	bad
10076018	-1	good
10076035	-1	good
10076036	-1	good
10076054	-1	bad
10076078	1	good
10076101	-1	good
10076132	-1	good
10076140	-1	bad
10076148	-1	good
10076153	1	bad
10076179	-1	good
10076189	2	good
10076192	1	good
10076269	-1	bad
10076272	1	bad
10076275	-1	bad
10076284	-1	good
10076285	1	good
10076325	-1	good
10076362	0	good
10076394	-1	good
10076417	-1	bad
10076435	-1	bad
10076448	-1	bad
10076484	0	good
10076497	-1	bad
10076499	-1	good
10076521	-1	good
10076542	2	bad
10076549	-1	good
10076550	0	bad
10076553	-1	good
10076566	-1	good
10076571	-1	good
10076574	-1	good
10076596	-1	good
10076607	1	bad
10076614	-1	good
10076640	0	bad
10076684	-1	good
10076694	-1	good
10076711	-1	bad
10076735	0	bad
10076741	0	good
10076764	-1	good
10076805	-1	good
10076826	-1	good
10076852	-1	good
10076862	-1	good
10076880	-1	good
10076897	-1	bad
10076908	1	bad
10076918	-1	good
10076939	-1	good
10076944	-1	good
10076957	-1	good
10076959	0	good
10076961	-1	bad
10076966	1	good
10077003	1	good
10077017	1	good
10077021	-1	bad
10077024	-1	good
10077026	-1	good
10077039	-1	good
10077049	-1	good
10077055	-1	bad
10077071	-1	good
10077079	-1	good
10077106	3	good
10077118	-1	good
10077137	0	bad
10077148	-1	good
10077162	-1	good
10077182	-1	good
10077210	0	good
10077219	1	good
10077271	-1	bad
10077351	-1	bad
10077392	1	bad
10077393	-1	good
10077395	-1	bad
10077412	-1	good
10077413	1	good
10077441	-1	bad
10077450	-1	good
10077469	-1	bad
10077476	-1	good
10077492	-1	good
10077524	-1	bad
10077561	-1	good
10077570	1	good
10077613	-1	good
10077623	-1	good
10077639	-1	good
10077667	-1	good
10077682	-1	bad
10077693	1	bad
10077737	1	bad
10077769	-1	good
10077776	0	good
10077881	-1	good
10077891	-1	good
10077922	-1	good
10077941	0	bad
10077944	-1	good
10077947	1	good
10077959	-1	bad
10077969	-1	good
10077983	-1	good
10078001	-1	good
10078004	-1	bad
10078025	-1	good
10078029	-1	good
10078037	2	good
10078040	-1	good
10078119	-1	good
10078132	-1	bad
